iter	RMSE
6336	35.08578489
6337	35.08256602
6338	35.08076447
6339	35.07847849
6340	35.07567723
6341	35.07241184
6342	35.07070551
6343	35.06791617
6344	35.06537627
6345	35.06071665
6346	35.05885696
6347	35.05634377
6348	35.05455797
6349	35.05183691
6350	35.04825108
6351	35.04574968
6352	35.04311235
6353	35.04109657
6354	35.03889358
6355	35.03620553
6356	35.0340878
6357	35.03207265
6358	35.03043511
6359	35.02831817
6360	35.02629356
6361	35.02342192
6362	35.02107855
6363	35.01790967
6364	35.01526111
6365	35.01245479
6366	35.00953634
6367	35.00725599
6368	35.00341891
6369	35.00087662
6370	34.99798233
6371	34.99647798
6372	34.99417394
6373	34.99150073
6374	34.98867993
6375	34.9863251
6376	34.98329477
6377	34.98076815
6378	34.97899221
6379	34.97630642
6380	34.97463769
6381	34.97239164
6382	34.96883654
6383	34.96626772
6384	34.96556346
6385	34.96239527
6386	34.96039999
6387	34.95735713
6388	34.95462392
6389	34.95234342
6390	34.9495778
6391	34.94763212
6392	34.94619768
6393	34.94366266
6394	34.94142377
6395	34.93882891
6396	34.93749479
6397	34.93546491
6398	34.93164513
6399	34.92904381
6400	34.92605888
6401	34.92371355
6402	34.92080486
6403	34.91864923
6404	34.91680143
6405	34.91433756
6406	34.91180595
6407	34.91026354
6408	34.90831796
6409	34.90581913
6410	34.90305555
6411	34.90073502
6412	34.89848766
6413	34.89613132
6414	34.89454697
6415	34.89228316
6416	34.89155679
6417	34.8891129
6418	34.88622195
6419	34.88292966
6420	34.88020323
6421	34.87847833
6422	34.87639802
6423	34.87421672
6424	34.87158934
6425	34.86894801
6426	34.86640852
6427	34.86331502
6428	34.8609414
6429	34.85877747
6430	34.85640927
6431	34.8534227
6432	34.84949872
6433	34.84647025
6434	34.84427446
6435	34.84352414
6436	34.8417412
6437	34.839412
6438	34.83698052
6439	34.83442149
6440	34.83204474
6441	34.83086033
6442	34.82839497
6443	34.82650106
6444	34.8243637
6445	34.82201382
6446	34.81983025
6447	34.81626646
6448	34.81395048
6449	34.8108018
6450	34.80860604
6451	34.80630334
6452	34.80187093
6453	34.80025932
6454	34.79753215
6455	34.79617424
6456	34.79378569
6457	34.79009743
6458	34.78820259
6459	34.78629155
6460	34.78452177
6461	34.78348859
6462	34.78056817
6463	34.77757969
6464	34.77507951
6465	34.77321604
6466	34.77006481
6467	34.76785039
6468	34.76481482
6469	34.7629278
6470	34.76007926
6471	34.75853356
6472	34.75662895
6473	34.75377759
6474	34.75134011
6475	34.74871955
6476	34.74707901
6477	34.74478604
6478	34.74270463
6479	34.74002243
6480	34.73644009
6481	34.73304958
6482	34.73018708
6483	34.72709526
6484	34.72467203
6485	34.72054697
6486	34.71847908
6487	34.71629361
6488	34.71368537
6489	34.71248425
6490	34.70965805
6491	34.70603917
6492	34.70418582
6493	34.70219644
6494	34.70005372
6495	34.69732329
6496	34.69390131
6497	34.69199199
6498	34.69000076
6499	34.68809354
